date,day,menu,temp_c,holiday,attendees
2022-03-05,Saturday,Maggi,35,No,306
2022-03-06,Sunday,Paneer Butter Masala,38,No,536
2022-03-07,Monday,Dal Makhani,37,No,549
2022-03-08,Tuesday,Biryani,34,No,558
2022-03-09,Wednesday,Idli Sambar,29,Yes,267
2022-03-10,Thursday,Khichdi,38,No,413
2022-03-11,Friday,Maggi,28,Yes,223
2022-03-12,Saturday,Veg Fried Rice,29,No,516
2022-03-13,Sunday,Pav Bhaji,38,Yes,335
2022-03-14,Monday,Dal Makhani,37,No,504
2022-03-15,Tuesday,Biryani,30,No,663
2022-03-16,Wednesday,Chole Bhature,34,No,587
2022-03-17,Thursday,Biryani,36,No,596
2022-03-18,Friday,Pasta,38,No,469
2022-03-19,Saturday,Pasta,28,No,480
2022-03-20,Sunday,Biryani,37,Yes,448
2022-03-21,Monday,Maggi,34,Yes,188
2022-03-22,Tuesday,Dal Khichdi,30,No,440
2022-03-23,Wednesday,Veg Fried Rice,37,No,526
2022-03-24,Thursday,Biryani,28,No,601
2022-03-25,Friday,Paneer Butter Masala,38,No,542
2022-03-26,Saturday,Pasta,35,No,478
2022-03-27,Sunday,Veg Fried Rice,33,No,540
2022-03-28,Monday,White Sauce Pasta,35,Yes,341
2022-03-29,Tuesday,Khichdi,31,No,398
2022-03-30,Wednesday,Pasta,35,No,447
2022-03-31,Thursday,White Sauce Pasta,37,Yes,336
2022-04-01,Friday,Rajma Chawal,37,No,467
2022-04-02,Saturday,Pasta,37,No,480
2022-04-03,Sunday,Aloo Paratha,33,No,507
2022-04-04,Monday,Biryani,29,No,630
2022-04-05,Tuesday,Aloo Paratha,33,Yes,331
2022-04-06,Wednesday,Chole Bhature,37,No,528
2022-04-07,Thursday,Maggi,29,No,401
2022-04-08,Friday,Dal Makhani,31,No,542
2022-04-09,Saturday,Maggi,37,No,327
2022-04-10,Sunday,White Sauce Pasta,28,No,493
2022-04-11,Monday,Khichdi,36,No,423
2022-04-12,Tuesday,White Sauce Pasta,36,No,460
2022-04-13,Wednesday,Aloo Paratha,35,No,505
2022-04-14,Thursday,Aloo Paratha,36,No,472
2022-04-15,Friday,Aloo Paratha,32,No,537
2022-04-16,Saturday,Rajma Chawal,29,Yes,377
2022-04-17,Sunday,Maggi,34,No,324
2022-04-18,Monday,Pav Bhaji,37,No,460
2022-04-19,Tuesday,Veg Fried Rice,34,No,479
2022-04-20,Wednesday,Idli Sambar,32,No,416
2022-04-21,Thursday,Rajma Chawal,29,No,570
2022-04-22,Friday,Pasta,28,No,514
2022-04-23,Saturday,Poori Bhaji,37,Yes,315
2022-04-24,Sunday,Idli Sambar,35,No,484
2022-04-25,Monday,Dal Khichdi,28,No,443
2022-04-26,Tuesday,Idli Sambar,28,No,427
2022-04-27,Wednesday,Pav Bhaji,38,Yes,333
2022-04-28,Thursday,Pav Bhaji,29,No,516
2022-04-29,Friday,Veg Fried Rice,37,Yes,445
2022-04-30,Saturday,Pasta,33,No,483
2022-05-01,Sunday,Dal Makhani,35,No,546
2022-05-02,Monday,Idli Sambar,30,Yes,343
2022-05-03,Tuesday,Paneer Butter Masala,29,No,642
2022-05-04,Wednesday,White Sauce Pasta,28,No,469
2022-05-05,Thursday,Idli Sambar,37,No,411
2022-05-06,Friday,Pav Bhaji,35,Yes,413
2022-05-07,Saturday,Dal Khichdi,31,No,468
2022-05-08,Sunday,Maggi,35,No,400
2022-05-09,Monday,Biryani,35,No,610
2022-05-10,Tuesday,Aloo Paratha,36,No,449
2022-05-11,Wednesday,Chole Bhature,35,No,556
2022-05-12,Thursday,Paneer Butter Masala,37,No,566
2022-05-13,Friday,Khichdi,35,No,406
2022-05-14,Saturday,Dal Khichdi,33,No,397
2022-05-15,Sunday,Paneer Butter Masala,29,No,561
2022-05-16,Monday,Idli Sambar,30,Yes,344
2022-05-17,Tuesday,Rajma Chawal,32,No,539
2022-05-18,Wednesday,Paneer Butter Masala,29,No,629
2022-05-19,Thursday,Paneer Butter Masala,36,No,608
2022-05-20,Friday,White Sauce Pasta,31,No,514
2022-05-21,Saturday,Maggi,29,No,352
2022-05-22,Sunday,White Sauce Pasta,30,No,505
2022-05-23,Monday,Dal Makhani,36,No,480
2022-05-24,Tuesday,Maggi,34,No,374
2022-05-25,Wednesday,Dal Khichdi,32,No,393
2022-05-26,Thursday,Maggi,34,No,328
2022-05-27,Friday,Biryani,31,No,613
2022-05-28,Saturday,Idli Sambar,36,No,484
2022-05-29,Sunday,Poori Bhaji,31,Yes,342
2022-05-30,Monday,Paneer Butter Masala,29,Yes,439
2022-05-31,Tuesday,Dal Khichdi,36,No,405
2022-06-01,Wednesday,Khichdi,33,No,408
2022-06-02,Thursday,White Sauce Pasta,35,No,508
2022-06-03,Friday,Aloo Paratha,33,No,478
2022-06-04,Saturday,Maggi,35,No,312
2022-06-05,Sunday,Poori Bhaji,35,Yes,306
2022-06-06,Monday,Poori Bhaji,31,No,523
2022-06-07,Tuesday,Aloo Paratha,29,Yes,376
2022-06-08,Wednesday,Khichdi,35,No,364
2022-06-09,Thursday,Pav Bhaji,33,No,506
2022-06-10,Friday,Poori Bhaji,32,Yes,332
2022-06-11,Saturday,Aloo Paratha,36,No,522
2022-06-12,Sunday,Maggi,28,No,372
2022-06-13,Monday,Paneer Butter Masala,32,No,652
2022-06-14,Tuesday,Poori Bhaji,36,No,506
2022-06-15,Wednesday,Khichdi,35,No,388
2022-06-16,Thursday,Pav Bhaji,34,No,472
2022-06-17,Friday,Pasta,30,No,465
2022-06-18,Saturday,Maggi,33,No,360
2022-06-19,Sunday,Biryani,32,No,563
2022-06-20,Monday,Rajma Chawal,28,No,560
2022-06-21,Tuesday,Rajma Chawal,28,No,569
2022-06-22,Wednesday,Biryani,29,No,596
2022-06-23,Thursday,Aloo Paratha,34,No,445
2022-06-24,Friday,Khichdi,31,No,464
2022-06-25,Saturday,Veg Fried Rice,33,No,532
2022-06-26,Sunday,Pav Bhaji,28,Yes,420
2022-06-27,Monday,Pasta,38,Yes,335
2022-06-28,Tuesday,Khichdi,30,Yes,302
2022-06-29,Wednesday,Idli Sambar,31,No,405
2022-06-30,Thursday,Veg Fried Rice,33,No,556
2022-07-01,Friday,Rajma Chawal,35,No,494
2022-07-02,Saturday,Biryani,34,No,600
2022-07-03,Sunday,Dal Khichdi,31,No,412
2022-07-04,Monday,Dal Makhani,31,No,530
2022-07-05,Tuesday,Rajma Chawal,38,No,530
2022-07-06,Wednesday,White Sauce Pasta,34,No,481
2022-07-07,Thursday,White Sauce Pasta,33,No,512
2022-07-08,Friday,Veg Fried Rice,34,No,514
2022-07-09,Saturday,Khichdi,28,No,414
2022-07-10,Sunday,Khichdi,36,No,445
2022-07-11,Monday,Idli Sambar,32,No,423
2022-07-12,Tuesday,Khichdi,33,No,430
2022-07-13,Wednesday,Maggi,28,No,354
2022-07-14,Thursday,Khichdi,37,No,445
2022-07-15,Friday,White Sauce Pasta,35,No,455
2022-07-16,Saturday,White Sauce Pasta,36,No,509
2022-07-17,Sunday,Paneer Butter Masala,37,No,627
2022-07-18,Monday,Dal Makhani,35,No,571
2022-07-19,Tuesday,Dal Makhani,29,No,544
2022-07-20,Wednesday,Khichdi,35,No,379
2022-07-21,Thursday,Pav Bhaji,30,No,479
2022-07-22,Friday,Pasta,28,No,426
2022-07-23,Saturday,Pav Bhaji,38,No,519
2022-07-24,Sunday,Pasta,32,No,492
2022-07-25,Monday,Pav Bhaji,30,Yes,369
2022-07-26,Tuesday,Aloo Paratha,34,Yes,303
2022-07-27,Wednesday,Dal Makhani,34,Yes,403
2022-07-28,Thursday,Poori Bhaji,28,No,537
2022-07-29,Friday,Veg Fried Rice,33,Yes,379
2022-07-30,Saturday,Pav Bhaji,33,Yes,328
2022-07-31,Sunday,Paneer Butter Masala,33,No,607
2022-08-01,Monday,Chole Bhature,29,No,572
2022-08-02,Tuesday,Dal Khichdi,30,No,458
2022-08-03,Wednesday,Chole Bhature,35,No,577
2022-08-04,Thursday,Dal Makhani,28,Yes,383
2022-08-05,Friday,Biryani,29,No,640
2022-08-06,Saturday,White Sauce Pasta,35,No,513
2022-08-07,Sunday,Chole Bhature,30,No,572
2022-08-08,Monday,Dal Khichdi,31,No,470
2022-08-09,Tuesday,Pav Bhaji,30,No,468
2022-08-10,Wednesday,Biryani,31,No,579
2022-08-11,Thursday,Maggi,36,No,314
2022-08-12,Friday,Biryani,33,No,649
2022-08-13,Saturday,Paneer Butter Masala,32,Yes,366
2022-08-14,Sunday,Veg Fried Rice,38,Yes,353
2022-08-15,Monday,Dal Khichdi,36,Yes,279
2022-08-16,Tuesday,Biryani,28,No,615
2022-08-17,Wednesday,Biryani,29,No,602
2022-08-18,Thursday,Poori Bhaji,29,No,458
2022-08-19,Friday,Dal Makhani,32,Yes,422
2022-08-20,Saturday,Rajma Chawal,28,Yes,333
2022-08-21,Sunday,Pav Bhaji,32,No,464
2022-08-22,Monday,Idli Sambar,35,Yes,303
2022-08-23,Tuesday,Rajma Chawal,34,No,494
2022-08-24,Wednesday,Veg Fried Rice,36,No,545
2022-08-25,Thursday,Paneer Butter Masala,35,No,561
2022-08-26,Friday,Idli Sambar,37,No,477
2022-08-27,Saturday,Khichdi,36,No,412
2022-08-28,Sunday,Chole Bhature,38,No,524
2022-08-29,Monday,Dal Makhani,38,No,539
2022-08-30,Tuesday,Idli Sambar,31,Yes,271
2022-08-31,Wednesday,Aloo Paratha,35,Yes,266
2022-09-01,Thursday,Paneer Butter Masala,38,No,593
2022-09-02,Friday,Pasta,28,No,470
2022-09-03,Saturday,Paneer Butter Masala,33,No,586
2022-09-04,Sunday,Dal Khichdi,37,No,384
2022-09-05,Monday,Idli Sambar,35,No,443
2022-09-06,Tuesday,Poori Bhaji,37,No,448
2022-09-07,Wednesday,Aloo Paratha,36,No,504
2022-09-08,Thursday,Khichdi,34,No,364
2022-09-09,Friday,Biryani,34,Yes,391
2022-09-10,Saturday,Rajma Chawal,36,Yes,386
2022-09-11,Sunday,Biryani,37,No,613
2022-09-12,Monday,Aloo Paratha,35,No,461
2022-09-13,Tuesday,Dal Khichdi,28,No,467
2022-09-14,Wednesday,Chole Bhature,28,No,644
2022-09-15,Thursday,Pav Bhaji,36,Yes,416
2022-09-16,Friday,Pav Bhaji,38,Yes,304
2022-09-17,Saturday,White Sauce Pasta,29,No,512
2022-09-18,Sunday,Paneer Butter Masala,34,No,566
2022-09-19,Monday,Paneer Butter Masala,29,No,600
2022-09-20,Tuesday,White Sauce Pasta,38,No,493
2022-09-21,Wednesday,Maggi,32,No,369
2022-09-22,Thursday,Rajma Chawal,34,No,510
2022-09-23,Friday,Idli Sambar,32,No,451
2022-09-24,Saturday,Rajma Chawal,35,No,491
2022-09-25,Sunday,Rajma Chawal,29,No,549
2022-09-26,Monday,Maggi,36,Yes,193
2022-09-27,Tuesday,Chole Bhature,32,No,612
2022-09-28,Wednesday,Paneer Butter Masala,36,No,629
2022-09-29,Thursday,Paneer Butter Masala,31,No,647
2022-09-30,Friday,Idli Sambar,36,No,395
2022-10-01,Saturday,Biryani,29,No,604
2022-10-02,Sunday,Pav Bhaji,34,No,459
2022-10-03,Monday,White Sauce Pasta,36,No,447
2022-10-04,Tuesday,Veg Fried Rice,36,No,489
2022-10-05,Wednesday,Maggi,30,No,379
2022-10-06,Thursday,Rajma Chawal,28,No,509
2022-10-07,Friday,Khichdi,38,No,397
2022-10-08,Saturday,Aloo Paratha,32,No,477
2022-10-09,Sunday,Idli Sambar,31,No,454
2022-10-10,Monday,Dal Khichdi,28,No,471
2022-10-11,Tuesday,Chole Bhature,34,Yes,498
2022-10-12,Wednesday,Rajma Chawal,30,No,571
2022-10-13,Thursday,Poori Bhaji,38,Yes,234
2022-10-14,Friday,Veg Fried Rice,29,No,560
2022-10-15,Saturday,Pav Bhaji,34,No,504
2022-10-16,Sunday,Aloo Paratha,28,Yes,373
2022-10-17,Monday,White Sauce Pasta,31,No,471
2022-10-18,Tuesday,Rajma Chawal,30,No,494
2022-10-19,Wednesday,Veg Fried Rice,30,No,551
2022-10-20,Thursday,Veg Fried Rice,31,No,539
2022-10-21,Friday,Paneer Butter Masala,38,No,554
2022-10-22,Saturday,Dal Khichdi,34,No,411
2022-10-23,Sunday,Veg Fried Rice,31,No,519
2022-10-24,Monday,Pasta,29,No,480
2022-10-25,Tuesday,Veg Fried Rice,36,Yes,348
2022-10-26,Wednesday,Maggi,29,No,346
2022-10-27,Thursday,Rajma Chawal,30,No,538
2022-10-28,Friday,Khichdi,34,No,363
2022-10-29,Saturday,Poori Bhaji,29,No,464
2022-10-30,Sunday,Dal Makhani,37,No,505
2022-10-31,Monday,White Sauce Pasta,33,No,455
2022-11-01,Tuesday,Paneer Butter Masala,31,No,595
2022-11-02,Wednesday,Dal Khichdi,36,No,479
2022-11-03,Thursday,Poori Bhaji,34,No,432
2022-11-04,Friday,White Sauce Pasta,31,No,524
2022-11-05,Saturday,Paneer Butter Masala,33,No,559
2022-11-06,Sunday,Aloo Paratha,32,No,495
2022-11-07,Monday,Khichdi,32,Yes,350
2022-11-08,Tuesday,Khichdi,29,No,403
2022-11-09,Wednesday,Aloo Paratha,38,No,491
2022-11-10,Thursday,Paneer Butter Masala,35,No,562
2022-11-11,Friday,Veg Fried Rice,32,No,564
2022-11-12,Saturday,Biryani,37,No,588
2022-11-13,Sunday,Paneer Butter Masala,33,Yes,414
2022-11-14,Monday,White Sauce Pasta,37,No,455
2022-11-15,Tuesday,Paneer Butter Masala,31,No,583
2022-11-16,Wednesday,Dal Khichdi,33,No,476
2022-11-17,Thursday,Chole Bhature,28,Yes,417
2022-11-18,Friday,Dal Makhani,31,No,587
2022-11-19,Saturday,Veg Fried Rice,30,Yes,380
2022-11-20,Sunday,Aloo Paratha,33,No,492
2022-11-21,Monday,Rajma Chawal,31,No,530
2022-11-22,Tuesday,Pasta,36,No,439
2022-11-23,Wednesday,Pav Bhaji,29,No,521
2022-11-24,Thursday,Aloo Paratha,38,No,501
2022-11-25,Friday,White Sauce Pasta,32,Yes,336
2022-11-26,Saturday,Idli Sambar,28,No,420
2022-11-27,Sunday,Khichdi,36,No,395
2022-11-28,Monday,Veg Fried Rice,37,Yes,351
2022-11-29,Tuesday,Paneer Butter Masala,37,No,578
2022-11-30,Wednesday,Pasta,31,Yes,312
2022-12-01,Thursday,White Sauce Pasta,28,No,474
2022-12-02,Friday,Maggi,32,No,332
2022-12-03,Saturday,Idli Sambar,31,No,468
2022-12-04,Sunday,Aloo Paratha,30,No,469
2022-12-05,Monday,Paneer Butter Masala,30,Yes,502
2022-12-06,Tuesday,Khichdi,30,No,390
2022-12-07,Wednesday,Biryani,32,No,623
2022-12-08,Thursday,Poori Bhaji,30,No,439
2022-12-09,Friday,Veg Fried Rice,28,No,557
2022-12-10,Saturday,Poori Bhaji,30,Yes,285
2022-12-11,Sunday,Dal Makhani,32,No,515
2022-12-12,Monday,Dal Khichdi,28,No,482
2022-12-13,Tuesday,Paneer Butter Masala,32,No,579
2022-12-14,Wednesday,Paneer Butter Masala,36,Yes,484
2022-12-15,Thursday,Dal Khichdi,35,No,456
2022-12-16,Friday,Maggi,38,Yes,268
2022-12-17,Saturday,Chole Bhature,36,Yes,438
2022-12-18,Sunday,Idli Sambar,32,No,433
2022-12-19,Monday,Pav Bhaji,33,No,541
2022-12-20,Tuesday,Dal Khichdi,37,No,392
2022-12-21,Wednesday,White Sauce Pasta,34,No,440
2022-12-22,Thursday,Chole Bhature,33,No,599
2022-12-23,Friday,Chole Bhature,32,No,633
2022-12-24,Saturday,Rajma Chawal,35,No,518
2022-12-25,Sunday,Paneer Butter Masala,36,No,579
2022-12-26,Monday,Biryani,37,Yes,441
2022-12-27,Tuesday,Rajma Chawal,36,No,499
2022-12-28,Wednesday,Dal Makhani,30,No,507
2022-12-29,Thursday,Khichdi,31,No,414
2022-12-30,Friday,Pasta,36,No,450
2022-12-31,Saturday,Paneer Butter Masala,31,No,593
2023-01-01,Sunday,Aloo Paratha,33,Yes,350
2023-01-02,Monday,Chole Bhature,36,Yes,393
2023-01-03,Tuesday,Chole Bhature,36,No,553
2023-01-04,Wednesday,Biryani,30,No,647
2023-01-05,Thursday,Idli Sambar,38,Yes,299
2023-01-06,Friday,Pasta,38,No,451
2023-01-07,Saturday,Poori Bhaji,28,No,458
2023-01-08,Sunday,Paneer Butter Masala,31,No,587
2023-01-09,Monday,Paneer Butter Masala,32,No,560
2023-01-10,Tuesday,Paneer Butter Masala,34,No,623
2023-01-11,Wednesday,Biryani,35,No,630
2023-01-12,Thursday,Pasta,31,Yes,358
2023-01-13,Friday,Veg Fried Rice,34,No,499
2023-01-14,Saturday,Paneer Butter Masala,30,No,574
2023-01-15,Sunday,Aloo Paratha,30,No,519
2023-01-16,Monday,Maggi,34,No,358
2023-01-17,Tuesday,Idli Sambar,32,No,502
2023-01-18,Wednesday,Dal Makhani,32,Yes,456
2023-01-19,Thursday,Idli Sambar,37,No,404
2023-01-20,Friday,Pav Bhaji,32,No,520
2023-01-21,Saturday,Paneer Butter Masala,28,No,593
2023-01-22,Sunday,Maggi,36,No,305
2023-01-23,Monday,Dal Khichdi,34,No,486
2023-01-24,Tuesday,Biryani,36,No,586
2023-01-25,Wednesday,Paneer Butter Masala,36,No,627
2023-01-26,Thursday,Veg Fried Rice,31,No,561
2023-01-27,Friday,Dal Makhani,31,Yes,424
2023-01-28,Saturday,Pav Bhaji,35,No,462
2023-01-29,Sunday,Dal Khichdi,37,No,459
2023-01-30,Monday,Chole Bhature,38,Yes,425
2023-01-31,Tuesday,Pav Bhaji,30,No,476
2023-02-01,Wednesday,Biryani,36,Yes,438
2023-02-02,Thursday,Khichdi,36,No,357
2023-02-03,Friday,Rajma Chawal,38,No,519
2023-02-04,Saturday,Pav Bhaji,31,No,547
2023-02-05,Sunday,Rajma Chawal,37,No,485
2023-02-06,Monday,Pav Bhaji,31,No,542
2023-02-07,Tuesday,White Sauce Pasta,37,No,459
2023-02-08,Wednesday,Veg Fried Rice,31,No,527
2023-02-09,Thursday,Pasta,33,No,481
2023-02-10,Friday,Pav Bhaji,28,No,521
2023-02-11,Saturday,Maggi,32,No,325
2023-02-12,Sunday,Aloo Paratha,29,No,547
2023-02-13,Monday,Paneer Butter Masala,36,No,561
2023-02-14,Tuesday,Maggi,38,Yes,200
2023-02-15,Wednesday,Dal Khichdi,35,No,474
2023-02-16,Thursday,Dal Khichdi,30,No,453
2023-02-17,Friday,Maggi,28,No,405
2023-02-18,Saturday,Chole Bhature,32,Yes,511
2023-02-19,Sunday,Paneer Butter Masala,35,No,560
2023-02-20,Monday,Idli Sambar,28,Yes,261
2023-02-21,Tuesday,Maggi,34,No,312
2023-02-22,Wednesday,Aloo Paratha,29,Yes,326
2023-02-23,Thursday,Veg Fried Rice,29,No,526
2023-02-24,Friday,Khichdi,28,No,392
2023-02-25,Saturday,Dal Khichdi,38,No,442
2023-02-26,Sunday,Khichdi,32,No,364
2023-02-27,Monday,Poori Bhaji,36,No,481
2023-02-28,Tuesday,Poori Bhaji,29,No,524
2023-03-01,Wednesday,Maggi,38,No,315
2023-03-02,Thursday,Chole Bhature,32,No,592
2023-03-03,Friday,Rajma Chawal,38,No,481
2023-03-04,Saturday,Maggi,28,Yes,254
2023-03-05,Sunday,Veg Fried Rice,34,No,476
2023-03-06,Monday,Biryani,34,Yes,427
2023-03-07,Tuesday,Aloo Paratha,38,No,436
2023-03-08,Wednesday,Dal Khichdi,34,No,430
2023-03-09,Thursday,Dal Makhani,37,No,549
2023-03-10,Friday,White Sauce Pasta,30,No,471
2023-03-11,Saturday,Maggi,30,No,412
2023-03-12,Sunday,Khichdi,34,No,454
2023-03-13,Monday,Rajma Chawal,35,No,527
2023-03-14,Tuesday,Idli Sambar,29,No,485
2023-03-15,Wednesday,Khichdi,37,No,442
2023-03-16,Thursday,White Sauce Pasta,36,No,458
2023-03-17,Friday,Veg Fried Rice,29,Yes,398
2023-03-18,Saturday,White Sauce Pasta,37,Yes,231
2023-03-19,Sunday,Paneer Butter Masala,31,No,616
2023-03-20,Monday,Poori Bhaji,33,Yes,319
2023-03-21,Tuesday,Poori Bhaji,33,No,446
2023-03-22,Wednesday,Veg Fried Rice,34,No,560
2023-03-23,Thursday,Paneer Butter Masala,30,Yes,424
2023-03-24,Friday,Rajma Chawal,36,Yes,436
2023-03-25,Saturday,Paneer Butter Masala,29,Yes,466
2023-03-26,Sunday,White Sauce Pasta,30,Yes,301
2023-03-27,Monday,Pav Bhaji,32,No,508
2023-03-28,Tuesday,Paneer Butter Masala,28,No,609
2023-03-29,Wednesday,White Sauce Pasta,33,No,425
2023-03-30,Thursday,Rajma Chawal,31,No,549
2023-03-31,Friday,Idli Sambar,28,No,506
2023-04-01,Saturday,Pav Bhaji,37,No,456
2023-04-02,Sunday,Paneer Butter Masala,28,No,591
2023-04-03,Monday,White Sauce Pasta,28,No,454
2023-04-04,Tuesday,Aloo Paratha,33,No,516
2023-04-05,Wednesday,Paneer Butter Masala,29,No,656
2023-04-06,Thursday,Khichdi,37,No,414
2023-04-07,Friday,Dal Makhani,30,Yes,345
2023-04-08,Saturday,Biryani,35,No,650
2023-04-09,Sunday,Rajma Chawal,30,Yes,347
2023-04-10,Monday,Paneer Butter Masala,31,No,654
2023-04-11,Tuesday,Dal Khichdi,38,Yes,202
2023-04-12,Wednesday,Aloo Paratha,31,Yes,435
2023-04-13,Thursday,Rajma Chawal,34,No,476
2023-04-14,Friday,Chole Bhature,34,Yes,451
2023-04-15,Saturday,Veg Fried Rice,32,No,569
2023-04-16,Sunday,Veg Fried Rice,29,No,507
2023-04-17,Monday,Paneer Butter Masala,28,No,636
2023-04-18,Tuesday,Pav Bhaji,31,No,478
2023-04-19,Wednesday,Rajma Chawal,38,No,484
2023-04-20,Thursday,Paneer Butter Masala,35,No,556
2023-04-21,Friday,Poori Bhaji,38,No,439
2023-04-22,Saturday,Veg Fried Rice,28,No,555
2023-04-23,Sunday,Poori Bhaji,32,No,481
2023-04-24,Monday,Poori Bhaji,29,No,473
2023-04-25,Tuesday,Biryani,33,No,620
2023-04-26,Wednesday,Pav Bhaji,33,No,509
2023-04-27,Thursday,Biryani,28,Yes,519
2023-04-28,Friday,Dal Khichdi,37,No,437
2023-04-29,Saturday,White Sauce Pasta,30,Yes,285
2023-04-30,Sunday,Pasta,38,No,404
2023-05-01,Monday,Aloo Paratha,31,No,486
2023-05-02,Tuesday,Aloo Paratha,34,No,517
2023-05-03,Wednesday,Rajma Chawal,32,No,566
2023-05-04,Thursday,Aloo Paratha,32,No,477
2023-05-05,Friday,Dal Khichdi,31,No,465
2023-05-06,Saturday,Poori Bhaji,36,Yes,312
2023-05-07,Sunday,Veg Fried Rice,36,No,472
2023-05-08,Monday,Rajma Chawal,35,Yes,444
2023-05-09,Tuesday,Chole Bhature,30,No,621
2023-05-10,Wednesday,Paneer Butter Masala,28,No,661
2023-05-11,Thursday,Biryani,32,No,584
2023-05-12,Friday,White Sauce Pasta,36,No,452
2023-05-13,Saturday,Poori Bhaji,34,No,526
2023-05-14,Sunday,Rajma Chawal,33,No,525
2023-05-15,Monday,Aloo Paratha,38,No,501
2023-05-16,Tuesday,Veg Fried Rice,36,Yes,347
2023-05-17,Wednesday,Pav Bhaji,28,Yes,323
2023-05-18,Thursday,Chole Bhature,31,No,628
2023-05-19,Friday,Maggi,36,No,331
2023-05-20,Saturday,White Sauce Pasta,28,No,516
2023-05-21,Sunday,Maggi,30,No,372
2023-05-22,Monday,Rajma Chawal,38,No,539
2023-05-23,Tuesday,Aloo Paratha,31,No,464
2023-05-24,Wednesday,White Sauce Pasta,38,No,467
2023-05-25,Thursday,Biryani,36,No,568
2023-05-26,Friday,Veg Fried Rice,38,No,456
2023-05-27,Saturday,Chole Bhature,31,No,553
2023-05-28,Sunday,Chole Bhature,34,No,571
2023-05-29,Monday,Aloo Paratha,38,No,515
2023-05-30,Tuesday,Dal Khichdi,28,No,465
2023-05-31,Wednesday,Rajma Chawal,32,No,554
2023-06-01,Thursday,Pasta,38,No,469
2023-06-02,Friday,Pav Bhaji,29,No,475
2023-06-03,Saturday,Poori Bhaji,32,No,439
2023-06-04,Sunday,Pav Bhaji,36,Yes,343
2023-06-05,Monday,Biryani,35,No,583
2023-06-06,Tuesday,Maggi,37,No,320
2023-06-07,Wednesday,Biryani,33,No,609
2023-06-08,Thursday,Idli Sambar,33,No,486
2023-06-09,Friday,Paneer Butter Masala,38,No,569
2023-06-10,Saturday,Pasta,31,No,460
2023-06-11,Sunday,Pav Bhaji,29,No,549
2023-06-12,Monday,Poori Bhaji,29,No,499
2023-06-13,Tuesday,Pav Bhaji,38,No,505
2023-06-14,Wednesday,Maggi,35,No,345
2023-06-15,Thursday,Paneer Butter Masala,37,Yes,436
2023-06-16,Friday,Paneer Butter Masala,37,No,624
2023-06-17,Saturday,White Sauce Pasta,33,Yes,310
2023-06-18,Sunday,Chole Bhature,36,No,591
2023-06-19,Monday,Veg Fried Rice,33,No,504
2023-06-20,Tuesday,Chole Bhature,35,No,593
2023-06-21,Wednesday,Poori Bhaji,29,Yes,324
2023-06-22,Thursday,Aloo Paratha,33,No,472
2023-06-23,Friday,Maggi,31,No,348
2023-06-24,Saturday,Paneer Butter Masala,34,No,617
2023-06-25,Sunday,Idli Sambar,38,No,450
2023-06-26,Monday,Pasta,38,No,397
2023-06-27,Tuesday,Veg Fried Rice,29,No,509
2023-06-28,Wednesday,White Sauce Pasta,34,Yes,323
2023-06-29,Thursday,Chole Bhature,32,No,581
2023-06-30,Friday,Veg Fried Rice,31,No,502
2023-07-01,Saturday,Veg Fried Rice,32,Yes,349
2023-07-02,Sunday,Maggi,36,Yes,158
2023-07-03,Monday,Pav Bhaji,37,No,535
2023-07-04,Tuesday,Pav Bhaji,30,No,474
2023-07-05,Wednesday,Idli Sambar,33,No,437
2023-07-06,Thursday,Aloo Paratha,30,No,469
2023-07-07,Friday,Chole Bhature,35,Yes,363
2023-07-08,Saturday,Idli Sambar,38,No,402
2023-07-09,Sunday,Idli Sambar,35,No,448
2023-07-10,Monday,Dal Makhani,32,No,551
2023-07-11,Tuesday,Khichdi,34,No,456
2023-07-12,Wednesday,Pav Bhaji,34,No,526
2023-07-13,Thursday,Biryani,31,No,660
2023-07-14,Friday,Maggi,32,No,353
2023-07-15,Saturday,Rajma Chawal,35,Yes,382
2023-07-16,Sunday,Dal Makhani,38,No,540
2023-07-17,Monday,Maggi,37,No,397
2023-07-18,Tuesday,Veg Fried Rice,32,No,495
2023-07-19,Wednesday,Biryani,28,Yes,477
2023-07-20,Thursday,Veg Fried Rice,32,No,563
2023-07-21,Friday,Poori Bhaji,36,No,420
2023-07-22,Saturday,Maggi,35,No,395
2023-07-23,Sunday,Paneer Butter Masala,32,No,601
2023-07-24,Monday,Khichdi,34,No,451
2023-07-25,Tuesday,Dal Makhani,30,No,555
2023-07-26,Wednesday,Maggi,31,No,401
2023-07-27,Thursday,Chole Bhature,38,Yes,382
2023-07-28,Friday,Poori Bhaji,28,No,457
2023-07-29,Saturday,White Sauce Pasta,37,No,442
2023-07-30,Sunday,Biryani,33,No,640
2023-07-31,Monday,Pasta,30,Yes,339
2023-08-01,Tuesday,Pav Bhaji,30,No,544
2023-08-02,Wednesday,Poori Bhaji,30,No,484
2023-08-03,Thursday,White Sauce Pasta,34,No,429
2023-08-04,Friday,Idli Sambar,33,No,408
2023-08-05,Saturday,Dal Makhani,36,No,513
2023-08-06,Sunday,Pav Bhaji,33,Yes,328
2023-08-07,Monday,Chole Bhature,29,No,649
2023-08-08,Tuesday,Pasta,31,No,449
2023-08-09,Wednesday,Khichdi,38,No,436
2023-08-10,Thursday,Rajma Chawal,33,Yes,465
2023-08-11,Friday,Khichdi,29,No,396
